Designator,Mid X,Mid Y,Layer,Rotation
C610,59.127mm,28.465mm,Top,0.0
C611,74.2mm,26.575mm,Top,270.0
C612,74.2mm,28.475mm,Top,90.0
C613,59.254mm,23.766mm,Top,0.0
C614,73.0mm,22.475mm,Top,270.0
C615,63.9mm,31.425mm,Top,90.0
C616,62.175mm,25.925mm,Top,270.0
D600,84.406mm,29.959mm,Top,90.0
D601,69.928mm,20.815mm,Top,180.0
D602,66.88mm,20.815mm,Top,0.0
D603,62.26755mm,31.04495mm,Top,270.0
Q600,89.65mm,24.675mm,Top,270.0
Q601,90.15mm,31.575mm,Top,180.0
R600,84.279mm,24.498mm,Top,90.0
R601,84.152mm,26.403mm,Top,90.0
R602,74.15mm,30.625mm,Top,0.0
R603,79.072mm,28.435mm,Top,270.0
R604,75.643mm,27.927mm,Top,180.0
R605,78.056mm,28.435mm,Top,270.0
R606,83.136mm,28.435mm,Top,90.0
R607,80.469mm,21.2595mm,Top,180.0
R608,77.1mm,28.435mm,Top,270.0
R609,81.104mm,28.181mm,Top,0.0
R610,84.785mm,22.525mm,Top,0.0
R611,84.785mm,21.475mm,Top,180.0
R612,84.785mm,20.425mm,Top,0.0
R613,81.9mm,30.225mm,Top,270.0
R614,82.9mm,30.425mm,Top,270.0
R615,82.35mm,32.225mm,Top,0.0
R616,84.335mm,32.175mm,Top,0.0
R617,67.665mm,32.525mm,Top,0.0
R618,74.15mm,22.475mm,Top,90.0
R619,78.5005mm,21.2595mm,Top,180.0
R620,76.532mm,21.2595mm,Top,180.0
R621,76.05mm,32.525mm,Top,0.0
R622,85.65mm,30.725mm,Top,90.0
R623,75.135mm,22.72mm,Top,270.0
R624,74.15mm,32.525mm,Top,180.0
R625,62.0mm,23.775mm,Top,0.0
R626,72.468mm,20.815mm,Top,180.0
R627,65.615mm,19.575mm,Top,0.0
R628,62.19255mm,28.53495mm,Top,270.0
U600,79.58mm,24.625mm,Top,270.0
U601,79.2mm,31.225mm,Top,0.0
U602,68.5mm,26.775mm,Top,90.0
U603,59.635mm,30.751mm,Top,270.0
U604,59.508mm,26.0774mm,Top,0.0
R430,50.831663mm,33.012498mm,Top,90.0
C431,47.381663mm,25.362498mm,Top,270.0
C430,47.381663mm,29.062498mm,Top,90.0
U430,50.631663mm,27.742498mm,Top,0.0
D430,48.411663mm,33.012498mm,Top,0.0
